YearsFromRegistration,powerPS,kilometer,abtest_test,vehicleType_cabrio,vehicleType_coupe,vehicleType_limousine,vehicleType_others,vehicleType_small car,vehicleType_station wagon,vehicleType_suv,fuelType_diesel,fuelType_electro,fuelType_hybrid,fuelType_lpg,fuelType_other,fuelType_petrol,gearbox_manual,notRepairedDamage_yes,brand_encoded,monthOfRegistration_Q2,monthOfRegistration_Q3,monthOfRegistration_Q4,price
18,110,150000,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,3600
25,72,150000,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,20,1,0,0,500
26,150,150000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,38,0,1,0,4300
27,75,150000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,10,1,0,0,550
10,75,70000,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,31,1,0,0,8700
23,75,150000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,27,0,0,0,850
30,150,150000,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,2,0,0,1,1550
16,218,50000,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,0,17900
6,150,150000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,900
19,101,150000,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,38,1,0,0,3699
23,68,150000,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,38,1,0,0,1750
18,150,150000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,20,1,0,0,11700
15,150,150000,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,24,0,0,0,7999
20,90,150000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,24,0,0,1,2399
13,385,50000,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,26,1,0,0,72500
7,125,150000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,20,0,1,0,1950
15,170,125000,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,30,0,0,1,8600
24,58,150000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,27,0,0,0,700
12,211,150000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,38,1,0,0,16000
12,120,20000,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,9,1,0,0,7900
20,68,150000,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,10,0,0,1,2400
22,141,150000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,1,950
14,75,125000,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,9,0,1,0,4800
19,150,150000,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,3500
16,105,150000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,38,0,0,0,6900
17,120,150000,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,24,0,0,1,1500
17,245,70000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,0,1,0,27000
22,143,150000,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,20,0,0,0,4000
22,60,150000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,5,0,0,1,950
17,150,150000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,24,1,0,0,6000
21,90,150000,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,36,0,0,1,2199
14,160,60000,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,38,0,1,0,13500
27,101,100000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,24,1,0,0,2195
17,250,150000,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,12900
18,150,150000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0,0,6100
18,69,150000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,31,0,0,1,2950
16,54,150000,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,38,0,0,0,3500
25,116,150000,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,39,1,0,0,1500
7,60,150000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,30,0,0,1,400
27,110,150000,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1250
17,86,90000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,30,0,0,1,4750
19,90,150000,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,24,1,0,0,3800
11,105,150000,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,38,0,0,0,12300
15,120,150000,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,9,1,0,0,4500
23,108,150000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,27,1,0,0,500
14,150,125000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,25,0,0,1,6500
24,136,100000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,20,0,0,0,1950
11,184,60000,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,1,24900
11,101,125000,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,31,1,0,0,8900
20,136,150000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4,1,0,0,999
20,170,125000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,1,0,9450
13,110,100000,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,1,18500
19,136,150000,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,25,0,0,1,800
15,101,100000,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,3,1,0,0,3299
21,140,150000,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,27,1,0,0,2900
26,150,150000,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2450
18,109,150000,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,20,1,0,0,3750
15,105,125000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,38,0,1,0,8200
23,54,150000,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,24,1,0,0,600
25,141,150000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,24,0,0,0,480
23,107,150000,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,27,0,0,0,950
24,90,150000,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,38,0,0,1,2500
22,170,150000,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0,0,8900
28,54,150000,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,38,0,0,0,600
17,60,100000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,9,0,0,1,2950
20,131,150000,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,10,0,0,1,3300
29,177,150000,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,24,0,1,0,2600
20,306,150000,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,20,0,0,0,6750
12,110,100000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,12,0,1,0,10900
14,122,125000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0,0,7600
18,72,70000,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,3,0,1,0,1950
14,211,80000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,16500
18,75,150000,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,38,0,0,0,4500
15,86,80000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,31,1,0,0,8000
11,204,100000,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,23500
27,200,150000,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,0,0,0,10800
13,110,125000,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,24,0,0,0,7999
19,101,150000,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,24,0,1,0,3000
22,60,150000,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,38,0,0,1,1550
27,150,150000,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,9000
14,68,50000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,23,0,1,0,3750
23,115,150000,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,10,0,0,0,700
23,88,150000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,25,0,1,0,1250
21,60,125000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,10,0,1,0,750
23,150,125000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,1999
12,204,100000,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,22500
18,140,70000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,25,0,0,1,7550
17,75,90000,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,38,0,0,0,5250
20,75,150000,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,24,0,0,0,2350
24,58,150000,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,27,0,0,0,1150
54,110,20000,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,26,0,1,0,95000
23,110,150000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,38,1,0,0,400
21,196,150000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,13,0,0,0,4200
24,150,150000,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,2700
24,122,150000,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,20,1,0,0,2250
17,140,150000,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,38,0,1,0,5000
34,26,100000,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,37,0,1,0,800
18,116,125000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,7650
20,110,150000,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,18,0,0,0,5550
12,204,125000,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,19500
29,75,150000,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,38,0,0,1,850
26,75,150000,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,24,1,0,0,599
20,163,150000,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,20,1,0,0,4200
25,75,150000,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,22,0,1,0,990
22,189,70000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,24,0,0,1,1600
21,131,150000,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,5200
25,174,150000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,20,1,0,0,2000
28,45,150000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,24,1,0,0,1
27,116,150000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,38,0,0,1,3499
17,105,100000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,3500
15,170,150000,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,38,0,1,0,12000
22,90,150000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,23,0,0,1,1150
23,75,150000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,25,0,1,0,1400
20,110,125000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,36,0,0,1,3989
13,105,100000,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,38,1,0,0,8500
18,150,150000,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,33,0,0,1,3450
76,130,90000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,1,0,0,18250
22,75,150000,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,38,0,0,1,1800
14,102,60000,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,38,0,0,1,15500
18,179,90000,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,12990
20,58,125000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,27,1,0,0,1100
10,184,80000,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,1,0,26590
16,140,125000,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,38,1,0,0,8950
23,110,150000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,23,1,0,0,999
18,136,150000,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,5,0,1,0,5500
19,131,150000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,38,1,0,0,4622
25,75,150000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,38,0,0,1,1400
25,110,150000,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,27,0,0,1,300
16,60,150000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,5,1,0,0,2499
17,150,70000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,38,1,0,0,6900
15,136,150000,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,20,0,1,0,9600
24,105,150000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,1,1200
18,105,150000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,19,0,0,1,4830
18,131,150000,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,10,0,0,0,2500
22,116,150000,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1799
21,163,150000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,5490
12,245,125000,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,34999
22,170,150000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1350
20,131,150000,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,38,1,0,0,3700
26,150,150000,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,2500
14,60,70000,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,24,0,0,1,4799
22,150,150000,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2,0,1,0,2390
22,197,150000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,20,0,1,0,5950
14,90,100000,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,24,1,0,0,8200
18,129,150000,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,1,6900
22,143,150000,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,20,0,0,1,2699
12,245,60000,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,34990
24,122,150000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,20,0,0,1,1940
13,140,100000,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,38,1,0,0,14900
23,64,150000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,30,0,0,0,999
24,116,30000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,24,1,0,0,800
60,88,30000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,73000
25,165,150000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1950
14,140,100000,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,20,1,0,0,8900
5,165,150000,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,2250
21,150,70000,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,20,0,1,0,12000
16,235,150000,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,20,0,0,1,18500
24,75,150000,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,24,0,0,1,900
25,170,150000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,20,0,1,0,1250
33,80,5000,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,38,0,0,1,1700
17,122,150000,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2,1,0,0,6700
13,184,150000,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,1,0,0,12500
20,60,150000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,10,1,0,0,1660
24,125,150000,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1100
23,184,150000,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2,1,0,0,2500
23,116,150000,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,10,0,0,1,1999
30,137,150000,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,22,0,1,0,650
20,150,150000,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,38,0,0,0,4200
18,90,100000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,24,1,0,0,3500
7,54,150000,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,38,0,1,0,950
15,170,80000,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0,0,13500
24,68,150000,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,38,0,0,1,3250
18,88,150000,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,38,1,0,0,6900
13,136,150000,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,20,1,0,0,11800
19,174,150000,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,38,0,0,0,9999
29,116,150000,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,10,0,1,0,699
11,102,30000,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,27,0,0,1,8500
17,174,150000,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,38,0,0,0,5000
14,170,125000,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,8000
22,125,150000,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,11,0,1,0,900
18,68,150000,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,25,1,0,0,2600
28,71,150000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,24,0,0,0,400
27,122,150000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,20,0,0,1,600
18,109,150000,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,10,1,0,0,2250
16,80,30000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,38,0,0,1,7299
36,26,60000,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,37,0,0,1,595
11,300,70000,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,33750
11,110,150000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,24,0,0,0,8000
6,140,150000,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,38,0,0,1,3699
16,140,150000,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,38,1,0,0,3600
16,170,125000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,21,0,0,0,7490
14,110,150000,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,24,0,0,0,4650
17,75,150000,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,27,1,0,0,2650
16,84,150000,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,38,0,1,0,7400
20,75,125000,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,24,0,0,0,3000
25,58,150000,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,27,0,0,1,1150
15,105,100000,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,31,1,0,0,5900
20,163,125000,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,20,0,0,0,9800
20,177,150000,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,18,0,0,0,6990
16,109,150000,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,5,1,0,0,3990
14,92,150000,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,35,0,1,0,3799
19,95,150000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,10,0,0,0,2400
20,193,150000,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,1,0,3799
5,110,150000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,1,1900
22,110,150000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,27,1,0,0,900
14,136,150000,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,24,0,0,0,3800
45,200,100000,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,24,0,0,1,17999
13,175,125000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,10,0,0,1,14600
10,99,40000,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,15,0,0,0,12600
16,140,70000,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,25,0,0,0,5100
19,131,150000,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,38,0,1,0,4800
15,129,150000,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,20,1,0,0,7200
18,105,150000,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,38,1,0,0,5500
11,125,60000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,30,0,1,0,11350
20,101,150000,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,10,0,1,0,1990
18,170,150000,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,38,0,0,0,3500
26,193,150000,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2,1,0,0,3400
16,71,100000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,0,1,0,4900
23,150,150000,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,38,0,1,0,900
7,110,70000,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,16,0,1,0,2500
21,75,150000,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,27,1,0,0,1300
13,77,60000,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,9,1,0,0,6200
22,105,150000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,38,0,0,0,1900
19,131,150000,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,10,0,0,1,5250
19,218,150000,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,2,0,1,0,5990
22,101,150000,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,24,0,0,0,1000
21,125,150000,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,24,0,0,0,1250
17,116,150000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,3500
24,122,90000,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,20,0,0,0,2899
19,54,150000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,38,0,0,0,2250
22,84,150000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,24,0,0,0,2299
22,118,150000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0,0,2800
5,75,125000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,38,0,0,0,2500
22,231,150000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2,0,0,1,3799
16,140,150000,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,4500
34,136,150000,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,20,0,0,1,2800
25,101,150000,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,38,1,0,0,800
20,82,150000,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,24,0,0,1,2500
26,101,150000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,24,0,1,0,1600
29,160,150000,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,33,0,1,0,9950
21,101,150000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,10,0,0,0,2400
20,116,150000,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,20,0,1,0,2900
11,95,50000,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,27,0,0,0,10000
18,90,150000,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,21,0,1,0,4380
12,156,40000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,20,1,0,0,19999
21,120,150000,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,27,0,0,0,2350
9,184,40000,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,38,0,1,0,26900
29,90,70000,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,30,1,0,0,1650
24,75,150000,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,38,0,0,1,1649
23,150,150000,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,38,0,0,0,600
15,71,100000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,1,0,0,3299
18,90,150000,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,21,1,0,0,8500
15,197,125000,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,15500
27,75,150000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,10,0,1,0,300
18,190,150000,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,20,0,1,0,8285
7,110,150000,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,38,0,0,1,5500
15,90,150000,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,10,0,0,1,10000
25,75,150000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,38,0,1,0,1100
25,125,150000,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,10,0,1,0,850
12,107,70000,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,6,0,1,0,10500
29,90,150000,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,38,1,0,0,550
21,64,150000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,38,0,0,1,2450
5,110,150000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,24,0,0,0,7400
28,199,150000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,9500
23,65,150000,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,24,0,1,0,900
24,115,150000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,24,1,0,0,250
24,65,80000,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,24,0,0,1,1300
16,120,150000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,25,0,0,1,5800
23,101,150000,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,38,0,0,0,2790
19,155,150000,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,24,0,0,0,3200
18,61,60000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,32,0,0,1,3500
22,75,150000,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,24,0,0,1,450
20,107,80000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,27,0,0,0,299
18,256,150000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,6900
73,110,5000,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,33,0,0,1,6500
26,150,150000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,600
